6000 -0.01 0.01 0.05 13 0.891001
6000 -0.01 0.01 0.05 14 0.888221
6000 -0.01 0.01 0.05 15 0.891842
6000 -0.01 0.01 0.05 16 0.878168
6000 -0.01 0.01 0.05 17 0.864007
6000 -0.01 0.01 0.05 18 0.876685
6000 -0.01 0.01 0.05 19 0.87083
6200 -0.01 0.01 0.05 0 0.955516
6200 -0.01 0.01 0.05 1 0.964546
6200 -0.01 0.01 0.05 2 0.968829
6200 -0.01 0.01 0.05 3 0.969855
6200 -0.01 0.01 0.05 4 0.934293
6200 -0.01 0.01 0.05 5 0.93324
6200 -0.01 0.01 0.05 6 0.93496
6200 -0.01 0.01 0.05 7 0.922961
6200 -0.01 0.01 0.05 8 0.91567
6200 -0.01 0.01 0.05 9 0.911803
6200 -0.01 0.01 0.05 10 0.918184
6200 -0.01 0.01 0.05 11 0.910301
6200 -0.01 0.01 0.05 12 0.889937
6200 -0.01 0.01 0.05 13 0.889832
6200 -0.01 0.01 0.05 14 0.887022
6200 -0.01 0.01 0.05 15 0.887137
6200 -0.01 0.01 0.05 16 0.875872
6200 -0.01 0.01 0.05 17 0.860882
6200 -0.01 0.01 0.05 18 0.874561
6200 -0.01 0.01 0.05 19 0.865586
6400 -0.01 0.01 0.05 0 0.957347
6400 -0.01 0.01 0.05 1 0.964354
6400 -0.01 0.01 0.05 2 0.971138
6400 -0.01 0.01 0.05 3 0.969899
6400 -0.01 0.01 0.05 4 0.932573
6400 -0.01 0.01 0.05 5 0.932916
6400 -0.01 0.01 0.05 6 0.936297
6400 -0.01 0.01 0.05 7 0.924107
6400 -0.01 0.01 0.05 8 0.914392
6400 -0.01 0.01 0.05 9 0.911791
6400 -0.01 0.01 0.05 10 0.916639
6400 -0.01 0.01 0.05 11 0.910863
6400 -0.01 0.01 0.05 12 0.889132
6400 -0.01 0.01 0.05 13 0.88554
6400 -0.01 0.01 0.05 14 0.884334
6400 -0.01 0.01 0.05 15 0.885166
6400 -0.01 0.01 0.05 16 0.873297
6400 -0.01 0.01 0.05 17 0.859537
6400 -0.01 0.01 0.05 18 0.874606
6400 -0.01 0.01 0.05 19 0.861405
6600 -0.01 0.01 0.05 0 0.960811
6600 -0.01 0.01 0.05 1 0.966571
6600 -0.01 0.01 0.05 2 0.973523
6600 -0.01 0.01 0.05 3 0.970242
6600 -0.01 0.01 0.05 4 0.93414
6600 -0.01 0.01 0.05 5 0.933212
6600 -0.01 0.01 0.05 6 0.937534
6600 -0.01 0.01 0.05 7 0.924725
6600 -0.01 0.01 0.05 8 0.915208
6600 -0.01 0.01 0.05 9 0.909857
6600 -0.01 0.01 0.05 10 0.914999
6600 -0.01 0.01 0.05 11 0.907468
6600 -0.01 0.01 0.05 12 0.887091
6600 -0.01 0.01 0.05 13 0.885653
6600 -0.01 0.01 0.05 14 0.880502
6600 -0.01 0.01 0.05 15 0.881377
6600 -0.01 0.01 0.05 16 0.868887
6600 -0.01 0.01 0.05 17 0.858237
6600 -0.01 0.01 0.05 18 0.873703
6600 -0.01 0.01 0.05 19 0.856777
6800 -0.01 0.01 0.05 0 0.963188
6800 -0.01 0.01 0.05 1 0.968423
6800 -0.01 0.01 0.05 2 0.974269
6800 -0.01 0.01 0.05 3 0.972759
6800 -0.01 0.01 0.05 4 0.933583
6800 -0.01 0.01 0.05 5 0.932549
6800 -0.01 0.01 0.05 6 0.935161
6800 -0.01 0.01 0.05 7 0.924787
6800 -0.01 0.01 0.05 8 0.91602
6800 -0.01 0.01 0.05 9 0.909456
6800 -0.01 0.01 0.05 10 0.913681
6800 -0.01 0.01 0.05 11 0.908125
6800 -0.01 0.01 0.05 12 0.887051
6800 -0.01 0.01 0.05 13 0.884701
6800 -0.01 0.01 0.05 14 0.877991
6800 -0.01 0.01 0.05 15 0.876539
6800 -0.01 0.01 0.05 16 0.870651
6800 -0.01 0.01 0.05 17 0.857002
6800 -0.01 0.01 0.05 18 0.868913
6800 -0.01 0.01 0.05 19 0.854988
7000 -0.01 0.01 0.05 0 0.968292
7000 -0.01 0.01 0.05 1 0.968569
7000 -0.01 0.01 0.05 2 0.974804
7000 -0.01 0.01 0.05 3 0.972787
7000 -0.01 0.01 0.05 4 0.935133
7000 -0.01 0.01 0.05 5 0.934741
7000 -0.01 0.01 0.05 6 0.934871
7000 -0.01 0.01 0.05 7 0.926645
7000 -0.01 0.01 0.05 8 0.916299
7000 -0.01 0.01 0.05 9 0.909593
7000 -0.01 0.01 0.05 10 0.909721
7000 -0.01 0.01 0.05 11 0.904175
7000 -0.01 0.01 0.05 12 0.885406
7000 -0.01 0.01 0.05 13 0.883682
7000 -0.01 0.01 0.05 14 0.874591
7000 -0.01 0.01 0.05 15 0.875817
7000 -0.01 0.01 0.05 16 0.868323
7000 -0.01 0.01 0.05 17 0.851258
7000 -0.01 0.01 0.05 18 0.863934
7000 -0.01 0.01 0.05 19 0.853942
7200 -0.01 0.01 0.05 0 0.971687
7200 -0.01 0.01 0.05 1 0.970188
7200 -0.01 0.01 0.05 2 0.974335
7200 -0.01 0.01 0.05 3 0.973751
7200 -0.01 0.01 0.05 4 0.933597
7200 -0.01 0.01 0.05 5 0.935204
7200 -0.01 0.01 0.05 6 0.937571
7200 -0.01 0.01 0.05 7 0.928524
7200 -0.01 0.01 0.05 8 0.918392
7200 -0.01 0.01 0.05 9 0.908146
7200 -0.01 0.01 0.05 10 0.910657
7200 -0.01 0.01 0.05 11 0.904406
7200 -0.01 0.01 0.05 12 0.883971
7200 -0.01 0.01 0.05 13 0.881123
7200 -0.01 0.01 0.05 14 0.871412
7200 -0.01 0.01 0.05 15 0.877342
7200 -0.01 0.01 0.05 16 0.867612
7200 -0.01 0.01 0.05 17 0.849243
7200 -0.01 0.01 0.05 18 0.860885
7200 -0.01 0.01 0.05 19 0.853205
7400 -0.01 0.01 0.05 0 0.972973
7400 -0.01 0.01 0.05 1 0.970261
7400 -0.01 0.01 0.05 2 0.975513
7400 -0.01 0.01 0.05 3 0.975033
7400 -0.01 0.01 0.05 4 0.93426
7400 -0.01 0.01 0.05 5 0.935357
7400 -0.01 0.01 0.05 6 0.939024
7400 -0.01 0.01 0.05 7 0.929739
7400 -0.01 0.01 0.05 8 0.916856
7400 -0.01 0.01 0.05 9 0.907125
7400 -0.01 0.01 0.05 10 0.912958
7400 -0.01 0.01 0.05 11 0.904778
7400 -0.01 0.01 0.05 12 0.883325
7400 -0.01 0.01 0.05 13 0.881778
7400 -0.01 0.01 0.05 14 0.86939
7400 -0.01 0.01 0.05 15 0.876924
7400 -0.01 0.01 0.05 16 0.860441
7400 -0.01 0.01 0.05 17 0.844368
7400 -0.01 0.01 0.05 18 0.859862
7400 -0.01 0.01 0.05 19 0.853122
7600 -0.01 0.01 0.05 0 0.974186
7600 -0.01 0.01 0.05 1 0.970722
7600 -0.01 0.01 0.05 2 0.97588
7600 -0.01 0.01 0.05 3 0.973436
7600 -0.01 0.01 0.05 4 0.935695
7600 -0.01 0.01 0.05 5 0.934444
7600 -0.01 0.01 0.05 6 0.938842
7600 -0.01 0.01 0.05 7 0.931138
7600 -0.01 0.01 0.05 8 0.914645
7600 -0.01 0.01 0.05 9 0.906732
7600 -0.01 0.01 0.05 10 0.910955
7600 -0.01 0.01 0.05 11 0.908802
7600 -0.01 0.01 0.05 12 0.882354
7600 -0.01 0.01 0.05 13 0.879796
7600 -0.01 0.01 0.05 14 0.86338
7600 -0.01 0.01 0.05 15 0.875131
7600 -0.01 0.01 0.05 16 0.857547
7600 -0.01 0.01 0.05 17 0.842595
7600 -0.01 0.01 0.05 18 0.856624
7600 -0.01 0.01 0.05 19 0.852532
7800 -0.01 0.01 0.05 0 0.976096
7800 -0.01 0.01 0.05 1 0.971932
7800 -0.01 0.01 0.05 2 0.97572
7800 -0.01 0.01 0.05 3 0.974333
7800 -0.01 0.01 0.05 4 0.935243
7800 -0.01 0.01 0.05 5 0.935355
7800 -0.01 0.01 0.05 6 0.939146
7800 -0.01 0.01 0.05 7 0.933979
7800 -0.01 0.01 0.05 8 0.912543
7800 -0.01 0.01 0.05 9 0.910598
7800 -0.01 0.01 0.05 10 0.90808
7800 -0.01 0.01 0.05 11 0.909526
7800 -0.01 0.01 0.05 12 0.878766
7800 -0.01 0.01 0.05 13 0.877847
7800 -0.01 0.01 0.05 14 0.86283
7800 -0.01 0.01 0.05 15 0.876155
7800 -0.01 0.01 0.05 16 0.854648
7800 -0.01 0.01 0.05 17 0.837287
7800 -0.01 0.01 0.05 18 0.85373
7800 -0.01 0.01 0.05 19 0.851072
8000 -0.01 0.01 0.05 0 0.977704
8000 -0.01 0.01 0.05 1 0.972065
8000 -0.01 0.01 0.05 2 0.976596
8000 -0.01 0.01 0.05 3 0.974259
8000 -0.01 0.01 0.05 4 0.93509
8000 -0.01 0.01 0.05 5 0.933118
8000 -0.01 0.01 0.05 6 0.93769
8000 -0.01 0.01 0.05 7 0.935609
8000 -0.01 0.01 0.05 8 0.911419
8000 -0.01 0.01 0.05 9 0.909686
8000 -0.01 0.01 0.05 10 0.907616
8000 -0.01 0.01 0.05 11 0.909482
8000 -0.01 0.01 0.05 12 0.878938
8000 -0.01 0.01 0.05 13 0.87697
8000 -0.01 0.01 0.05 14 0.863652
8000 -0.01 0.01 0.05 15 0.872998
8000 -0.01 0.01 0.05 16 0.857295
8000 -0.01 0.01 0.05 17 0.836782
8000 -0.01 0.01 0.05 18 0.84863
8000 -0.01 0.01 0.05 19 0.849948
8200 -0.01 0.01 0.05 0 0.97835
8200 -0.01 0.01 0.05 1 0.971835
8200 -0.01 0.01 0.05 2 0.978737
8200 -0.01 0.01 0.05 3 0.973857
8200 -0.01 0.01 0.05 4 0.936343
8200 -0.01 0.01 0.05 5 0.933626
8200 -0.01 0.01 0.05 6 0.93795
8200 -0.01 0.01 0.05 7 0.937359
8200 -0.01 0.01 0.05 8 0.912911
8200 -0.01 0.01 0.05 9 0.90823
8200 -0.01 0.01 0.05 10 0.908924
8200 -0.01 0.01 0.05 11 0.904813
8200 -0.01 0.01 0.05 12 0.878547
8200 -0.01 0.01 0.05 13 0.876153
8200 -0.01 0.01 0.05 14 0.86385
8200 -0.01 0.01 0.05 15 0.871526
8200 -0.01 0.01 0.05 16 0.856499
8200 -0.01 0.01 0.05 17 0.834854
8200 -0.01 0.01 0.05 18 0.848917
8200 -0.01 0.01 0.05 19 0.849584
8400 -0.01 0.01 0.05 0 0.97889
8400 -0.01 0.01 0.05 1 0.972857
8400 -0.01 0.01 0.05 2 0.980684
8400 -0.01 0.01 0.05 3 0.974802
8400 -0.01 0.01 0.05 4 0.937411
8400 -0.01 0.01 0.05 5 0.934697
8400 -0.01 0.01 0.05 6 0.938246
8400 -0.01 0.01 0.05 7 0.938445
8400 -0.01 0.01 0.05 8 0.9153
8400 -0.01 0.01 0.05 9 0.908554
8400 -0.01 0.01 0.05 10 0.907243
8400 -0.01 0.01 0.05 11 0.902812
8400 -0.01 0.01 0.05 12 0.88052
8400 -0.01 0.01 0.05 13 0.876214
8400 -0.01 0.01 0.05 14 0.863611
8400 -0.01 0.01 0.05 15 0.869291
8400 -0.01 0.01 0.05 16 0.851657
8400 -0.01 0.01 0.05 17 0.830761
8400 -0.01 0.01 0.05 18 0.848475
8400 -0.01 0.01 0.05 19 0.848779
8600 -0.01 0.01 0.05 0 0.978743
8600 -0.01 0.01 0.05 1 0.972984
8600 -0.01 0.01 0.05 2 0.980762
8600 -0.01 0.01 0.05 3 0.974181
8600 -0.01 0.01 0.05 4 0.937218
8600 -0.01 0.01 0.05 5 0.936472
8600 -0.01 0.01 0.05 6 0.939471
8600 -0.01 0.01 0.05 7 0.9375
8600 -0.01 0.01 0.05 8 0.917445
8600 -0.01 0.01 0.05 9 0.908521
8600 -0.01 0.01 0.05 10 0.905184
8600 -0.01 0.01 0.05 11 0.90253
8600 -0.01 0.01 0.05 12 0.882332
8600 -0.01 0.01 0.05 13 0.876373
8600 -0.01 0.01 0.05 14 0.86386
8600 -0.01 0.01 0.05 15 0.869063
8600 -0.01 0.01 0.05 16 0.848068
8600 -0.01 0.01 0.05 17 0.827396
8600 -0.01 0.01 0.05 18 0.845539
8600 -0.01 0.01 0.05 19 0.846482
8800 -0.01 0.01 0.05 0 0.978783
8800 -0.01 0.01 0.05 1 0.97305
8800 -0.01 0.01 0.05 2 0.980029
8800 -0.01 0.01 0.05 3 0.974718
8800 -0.01 0.01 0.05 4 0.937091
8800 -0.01 0.01 0.05 5 0.939713
8800 -0.01 0.01 0.05 6 0.941112
8800 -0.01 0.01 0.05 7 0.939931
8800 -0.01 0.01 0.05 8 0.920008
8800 -0.01 0.01 0.05 9 0.912111
8800 -0.01 0.01 0.05 10 0.905246
8800 -0.01 0.01 0.05 11 0.901621
8800 -0.01 0.01 0.05 12 0.879741
8800 -0.01 0.01 0.05 13 0.874837
8800 -0.01 0.01 0.05 14 0.862496
8800 -0.01 0.01 0.05 15 0.866445
8800 -0.01 0.01 0.05 16 0.85185
8800 -0.01 0.01 0.05 17 0.826506
8800 -0.01 0.01 0.05 18 0.843541
8800 -0.01 0.01 0.05 19 0.844972
9000 -0.01 0.01 0.05 0 0.979755
9000 -0.01 0.01 0.05 1 0.973982
9000 -0.01 0.01 0.05 2 0.979695
9000 -0.01 0.01 0.05 3 0.973607
9000 -0.01 0.01 0.05 4 0.9353
9000 -0.01 0.01 0.05 5 0.939756
9000 -0.01 0.01 0.05 6 0.940916
9000 -0.01 0.01 0.05 7 0.94136
9000 -0.01 0.01 0.05 8 0.921604
9000 -0.01 0.01 0.05 9 0.913168
9000 -0.01 0.01 0.05 10 0.908335
9000 -0.01 0.01 0.05 11 0.905703
9000 -0.01 0.01 0.05 12 0.877816
9000 -0.01 0.01 0.05 13 0.874242
9000 -0.01 0.01 0.05 14 0.861011
9000 -0.01 0.01 0.05 15 0.863436
9000 -0.01 0.01 0.05 16 0.851044
9000 -0.01 0.01 0.05 17 0.823911
9000 -0.01 0.01 0.05 18 0.84041
9000 -0.01 0.01 0.05 19 0.841164
9200 -0.01 0.01 0.05 0 0.980801
9200 -0.01 0.01 0.05 1 0.97463
9200 -0.01 0.01 0.05 2 0.979761
9200 -0.01 0.01 0.05 3 0.97384
9200 -0.01 0.01 0.05 4 0.937038
9200 -0.01 0.01 0.05 5 0.94065
9200 -0.01 0.01 0.05 6 0.941095
9200 -0.01 0.01 0.05 7 0.939771
9200 -0.01 0.01 0.05 8 0.923333
9200 -0.01 0.01 0.05 9 0.913068
9200 -0.01 0.01 0.05 10 0.907374
9200 -0.01 0.01 0.05 11 0.905932
9200 -0.01 0.01 0.05 12 0.879798
9200 -0.01 0.01 0.05 13 0.874783
9200 -0.01 0.01 0.05 14 0.86039
9200 -0.01 0.01 0.05 15 0.861079
9200 -0.01 0.01 0.05 16 0.853899
9200 -0.01 0.01 0.05 17 0.820406
9200 -0.01 0.01 0.05 18 0.839268
9200 -0.01 0.01 0.05 19 0.840166
9400 -0.01 0.01 0.05 0 0.982592
9400 -0.01 0.01 0.05 1 0.972937
9400 -0.01 0.01 0.05 2 0.979404
9400 -0.01 0.01 0.05 3 0.973552
9400 -0.01 0.01 0.05 4 0.936027
9400 -0.01 0.01 0.05 5 0.941386
9400 -0.01 0.01 0.05 6 0.943131
9400 -0.01 0.01 0.05 7 0.939734
9400 -0.01 0.01 0.05 8 0.928331
9400 -0.01 0.01 0.05 9 0.915658
9400 -0.01 0.01 0.05 10 0.905649
9400 -0.01 0.01 0.05 11 0.904953
9400 -0.01 0.01 0.05 12 0.878994
9400 -0.01 0.01 0.05 13 0.873411
9400 -0.01 0.01 0.05 14 0.859517
9400 -0.01 0.01 0.05 15 0.859054
9400 -0.01 0.01 0.05 16 0.850125
9400 -0.01 0.01 0.05 17 0.819016
9400 -0.01 0.01 0.05 18 0.839329
9400 -0.01 0.01 0.05 19 0.829949
9600 -0.01 0.01 0.05 0 0.982619
9600 -0.01 0.01 0.05 1 0.975741
9600 -0.01 0.01 0.05 2 0.97937
9600 -0.01 0.01 0.05 3 0.97416
9600 -0.01 0.01 0.05 4 0.935927
9600 -0.01 0.01 0.05 5 0.942171
9600 -0.01 0.01 0.05 6 0.943174
9600 -0.01 0.01 0.05 7 0.940605
9600 -0.01 0.01 0.05 8 0.929232
9600 -0.01 0.01 0.05 9 0.914338
9600 -0.01 0.01 0.05 10 0.903591
9600 -0.01 0.01 0.05 11 0.904059
9600 -0.01 0.01 0.05 12 0.877961
9600 -0.01 0.01 0.05 13 0.869931
9600 -0.01 0.01 0.05 14 0.854817
9600 -0.01 0.01 0.05 15 0.858314
9600 -0.01 0.01 0.05 16 0.851163
9600 -0.01 0.01 0.05 17 0.816459
9600 -0.01 0.01 0.05 18 0.83399
9600 -0.01 0.01 0.05 19 0.830373
9800 -0.01 0.01 0.05 0 0.984438
9800 -0.01 0.01 0.05 1 0.975386
9800 -0.01 0.01 0.05 2 0.980925
9800 -0.01 0.01 0.05 3 0.972963
9800 -0.01 0.01 0.05 4 0.935982
9800 -0.01 0.01 0.05 5 0.943613
9800 -0.01 0.01 0.05 6 0.943698
9800 -0.01 0.01 0.05 7 0.939955
9800 -0.01 0.01 0.05 8 0.92891
9800 -0.01 0.01 0.05 9 0.915744
9800 -0.01 0.01 0.05 10 0.901683
9800 -0.01 0.01 0.05 11 0.902374
9800 -0.01 0.01 0.05 12 0.874844
9800 -0.01 0.01 0.05 13 0.867054
9800 -0.01 0.01 0.05 14 0.857461
9800 -0.01 0.01 0.05 15 0.857813
9800 -0.01 0.01 0.05 16 0.845872
9800 -0.01 0.01 0.05 17 0.815605
9800 -0.01 0.01 0.05 18 0.831414
9800 -0.01 0.01 0.05 19 0.823577
